85.08801166648814, 4.927096692472985
90.96135713910192, 5.821957765935697
96.54380522046173, 6.535961843913065
102.00817496944796, 7.382597111876809
108.59339528992345, 7.977215072950397
115.29797491549792, 8.398971246431161
121.3574715511065, 8.550844934499896
127.9488111926762, 8.404837588911253
134.54049678263635, 8.217218732908602
140.8251774091924, 7.99937503803882
147.43148961201805, 7.635376020414861
153.84168782004502, 7.285267920859776
160.50040985182855, 6.942319548580838
166.49051525681128, 6.627192898250782
173.2154872409857, 6.390298632746604
179.87376940022645, 6.131068519625663
186.6109287952335, 5.844054914431028
193.17043115739435, 5.669005536234311
199.75651639442546, 5.462631826169362
206.49305408507868, 5.257241195527758
212.91836858171214, 5.112445024560157
219.24494694642496, 5.023235589786003
225.66058035766625, 4.8753850761474675
232.25216968372646, 4.773658409320896
238.53653878960628, 4.669560092059457
245.55235710622983, 4.624496158707582
252.2035608605777, 4.474159636923115
258.8735310616702, 4.38583751208284
264.85678869402034, 4.314628906298872
271.8861792177871, 4.240297804180744
278.68744435366364, 4.1222311251561505
285.28014973931386, 3.9671153906682446
291.635513197926, 3.936413347075625
297.9338664128734, 3.7968356660809675
304.58571106054376, 3.6371570155175603
311.0611470522409, 3.4779848122030237
317.5359540468645, 3.358305284153563
324.01195476854286, 3.1833971169272632
330.48774725702856, 3.0273371577710724
336.9634928637448, 2.881016926535456
343.43946780044996, 2.7320568410037853
349.9161475264226, 2.562698222392765
356.39257155141104, 2.41336780720354
362.86864005631435, 2.2852759951472255
369.34544753510875, 2.1393798240435604
375.8218735135042, 2.0146556051205122
382.2979658499737, 1.9070224726206961
388.7742838049587, 1.79884875055663
395.25051971684707, 1.698966503416406
401.96212223148575, 1.604596332530756
408.0836188351526, 1.555688142846889
414.677626791699, 1.4672758176744443
421.5454834831113, 1.3999126090068912
428.0400277677886, 1.349159698041446
434.6273764685063, 1.274875963677769
441.28559445181384, 1.2243743165673566
447.39089379481584, 1.1758210639598996
454.58905484691536, 1.1275424967997965
461.241191157794, 1.0752592615101453
467.363146519109, 1.0351113887720524
475.3091824545046, 0.9964625514229961
481.8437940806615, 0.9479380258604188
488.4362723436727, 0.9154796689973392
494.55818709365496, 0.8818515996712515
501.2107090070874, 0.8359581390789462
507.6867603220086, 0.7917994390624525
514.162972988353, 0.7481032946948697
520.6387139068922, 0.7119968796314375
527.1149746270504, 0.6722047025651
540.0681727275725, 0.5929271019281332
549.4890307006872, 0.5382834021898276
558.9110445047597, 0.48001354393633916
567.7466689501339, 0.4148551928257854
575.9961323900951, 0.3462625890471521
582.9118702726156, 0.27344987948367894
583.6657234279935, 0.25323352539352884
